,date,year,month,SIE,AO,BS,CS,ESS,LS,KS,BNS,GS,CA,HB,BB
1726,2017-05-01,2017,5,12021875,2276250,988750,1156875,1200625,797500,940000,482500,493125,1109375,1070000,954375
1727,2017-05-02,2017,5,11975000,2278750,986250,1150625,1195625,796250,931875,479375,493750,1101250,1065000,966875
1728,2017-05-03,2017,5,11906875,2275625,983125,1151250,1195625,796875,916250,471250,485000,1094375,1056875,985000
1729,2017-05-04,2017,5,11863125,2275625,976875,1160625,1198125,796250,908125,462500,488750,1098125,1041250,978125
1730,2017-05-05,2017,5,11894375,2276875,975000,1161875,1203750,796250,900000,471250,496250,1108750,1081875,975000
1731,2017-05-06,2017,5,11848750,2279375,970625,1150625,1206250,795625,883125,479375,506875,1103125,1060000,957500
1732,2017-05-07,2017,5,11718125,2276250,953750,1134375,1208750,795625,861875,468125,516250,1104375,1028125,944375
1733,2017-05-08,2017,5,11621250,2277500,953750,1137500,1206875,792500,858750,475625,507500,1095625,1033125,874375
1734,2017-05-09,2017,5,11628750,2275000,963125,1148750,1201875,793125,870000,484375,509375,1095625,1005000,879375
1735,2017-05-10,2017,5,11576250,2275625,970625,1139375,1195625,796875,881875,493750,495000,1091250,978750,874375
1736,2017-05-11,2017,5,11591250,2275625,964375,1120625,1194375,797500,894375,495625,491875,1090000,982500,916875
1737,2017-05-12,2017,5,11493750,2278125,954375,1093750,1196875,797500,906250,486250,489375,1076250,973125,876875
1738,2017-05-13,2017,5,11443750,2278125,943125,1084375,1195625,796875,911250,485625,481875,1065000,956250,895625
1739,2017-05-14,2017,5,11372500,2277500,923125,1076250,1191875,796250,919375,489375,476250,1073750,945000,866875
1740,2017-05-15,2017,5,11310625,2278125,903750,1068750,1179375,792500,931875,479375,480625,1063125,943125,856875
1741,2017-05-16,2017,5,11197500,2277500,890625,1063750,1174375,794375,923750,465625,480625,1049375,936875,832500
1742,2017-05-17,2017,5,11121875,2276875,882500,1061875,1177500,797500,907500,460625,468750,1045625,926250,820000
1743,2017-05-18,2017,5,11139375,2278750,894375,1063750,1176250,797500,904375,473125,462500,1045625,905625,843750
1744,2017-05-19,2017,5,11085000,2275625,896250,1058125,1171875,796875,908125,461875,468125,1039375,901875,816250
1745,2017-05-20,2017,5,11059375,2278125,887500,1059375,1158125,795625,910625,459375,476250,1034375,895625,832500
1746,2017-05-21,2017,5,10993750,2278750,891250,1055625,1146250,793750,902500,454375,481250,1031250,897500,795625
1747,2017-05-22,2017,5,10966875,2278750,894375,1050000,1140625,788750,897500,455625,476875,1025000,900000,805625
1748,2017-05-23,2017,5,10872500,2278125,886875,1045000,1137500,783125,893750,433125,463125,1006875,892500,808125
1749,2017-05-24,2017,5,10735625,2278750,872500,1042500,1133750,783125,871250,416250,460000,996875,875000,761875
1750,2017-05-25,2017,5,10713125,2275625,868125,1039375,1126875,771250,867500,419375,463750,993750,856875,787500
1751,2017-05-26,2017,5,10609375,2277500,850000,1035625,1126250,759375,853125,429375,461250,987500,843125,744375
1752,2017-05-27,2017,5,10518750,2276250,839375,1036250,1133125,751250,838125,420000,458750,962500,821250,754375
1753,2017-05-28,2017,5,10368750,2275625,834375,1035000,1135625,745000,808750,412500,450000,946875,802500,698750
1754,2017-05-29,2017,5,10287500,2276875,830000,1030000,1140000,742500,763750,391875,444375,956875,790625,703125
1755,2017-05-30,2017,5,10175000,2276875,831875,1022500,1134375,741875,730000,362500,445000,961250,750000,707500
1756,2017-05-31,2017,5,9998750,2278125,815625,1011250,1124375,739375,708750,323125,433125,981250,704375,679375
1757,2017-06-01,2017,6,9821250,2276875,811875,1006250,1123125,733750,668750,288125,431875,970000,667500,642500
1758,2017-06-02,2017,6,9764375,2276875,823750,1000625,1125625,733125,633750,286250,428750,974375,668750,615625
1759,2017-06-03,2017,6,9725625,2277500,826250,1010000,1134375,735625,620625,287500,421250,931875,670000,618750
1760,2017-06-04,2017,6,9641250,2278125,816875,995625,1141250,734375,608750,288750,419375,898125,670000,617500
1761,2017-06-05,2017,6,9603125,2278125,813125,988750,1136250,731875,601875,277500,415000,921875,657500,618750
1762,2017-06-06,2017,6,9476875,2278125,801875,969375,1138125,730625,607500,273750,425000,935625,570000,595625
1763,2017-06-07,2017,6,9361875,2278750,800000,966875,1125000,728125,622500,267500,411875,960625,479375,565000
1764,2017-06-08,2017,6,9289375,2278125,803125,960000,1099375,728750,633125,268750,409375,967500,444375,553125
1765,2017-06-09,2017,6,9213125,2278125,807500,949375,1092500,725625,624375,266250,390625,958750,452500,535000
1766,2017-06-10,2017,6,9253750,2270625,803750,943125,1086250,721875,618750,260625,378750,962500,548125,515000
1767,2017-06-11,2017,6,9110625,2268750,800625,929375,1088125,711250,591250,258125,358750,958750,520625,492500
1768,2017-06-12,2017,6,9043125,2269375,782500,925000,1085625,699375,556875,260625,360000,957500,545000,471250
1769,2017-06-13,2017,6,8940000,2268750,788125,922500,1080000,687500,541250,248125,365000,947500,488125,474375
1770,2017-06-14,2017,6,8985000,2265000,786250,921875,1084375,673125,534375,258750,375625,951250,533750,475000
1771,2017-06-15,2017,6,8756250,2275000,785625,917500,1082500,643750,535000,246875,380000,933125,366250,472500
1772,2017-06-16,2017,6,8562500,2278125,770000,908750,1043750,583750,546875,253125,383750,925625,321875,440000
1773,2017-06-17,2017,6,8527500,2276875,764375,906250,998750,586875,531250,253125,371250,931875,356250,449375
1774,2017-06-18,2017,6,8387500,2276250,753125,906875,1020000,505625,531250,251250,376875,926875,308125,432500
1775,2017-06-19,2017,6,8320000,2278750,748125,896875,963125,496250,553750,253125,371875,920625,327500,428125
1776,2017-06-20,2017,6,8167500,2276875,740625,885000,958125,536875,548750,253750,368125,911250,193125,420000
1777,2017-06-21,2017,6,8166250,2278750,730000,880000,991875,486250,553750,258125,358750,903750,258125,396875
1778,2017-06-22,2017,6,8023750,2278125,726875,867500,925000,538125,553125,261875,355000,906875,141875,403125
1779,2017-06-23,2017,6,8123750,2278750,727500,840000,960625,630000,539375,263750,338750,908125,175625,393125
1780,2017-06-24,2017,6,7888750,2278125,636250,745625,998125,625000,504375,261875,343125,882500,199375,357500
1781,2017-06-25,2017,6,7716250,2278750,639375,836875,976250,539375,494375,262500,350000,791875,148750,341875
1782,2017-06-26,2017,6,7711250,2278125,730625,870625,919375,529375,499375,261875,350625,719375,181250,333125
1783,2017-06-27,2017,6,7500000,2278125,748125,853125,863125,546875,485000,257500,338125,690625,92500,315000
1784,2017-06-28,2017,6,7565625,2278750,742500,848750,835625,625000,485625,244375,345625,698125,133125,296250
1785,2017-06-29,2017,6,7528750,2276250,726250,823750,873750,601875,460625,235625,326250,760625,121250,295625
1786,2017-06-30,2017,6,7403125,2278125,715000,815625,878750,563125,445625,242500,270000,790000,101250,276250
1787,2017-07-01,2017,7,7234375,2276875,705000,800625,800625,547500,444375,248750,261875,770625,93750,265000
1788,2017-07-02,2017,7,7195625,2278750,695000,798125,755000,578750,454375,250000,278750,756250,71875,264375
1789,2017-07-03,2017,7,7156875,2278125,696875,776250,786250,588750,434375,248750,258125,730625,80000,266250
1790,2017-07-04,2017,7,7117500,2276875,685625,776250,796875,569375,449375,235000,273125,736875,57500,250625
1791,2017-07-05,2017,7,6956875,2278750,673750,721875,771250,566875,402500,224375,294375,726875,46875,245625
1792,2017-07-06,2017,7,6751250,2275000,678750,672500,681875,561250,352500,227500,280000,738125,48125,233750
1793,2017-07-07,2017,7,6706250,2277500,661250,690625,671875,562500,334375,228750,280000,735000,56875,198750
1794,2017-07-08,2017,7,6590625,2278125,649375,691250,681250,572500,327500,210000,267500,670000,33750,205625
1795,2017-07-09,2017,7,6500000,2278750,692500,663125,695000,548750,288750,220000,237500,636250,43125,192500
1796,2017-07-10,2017,7,6475000,2278750,706250,660625,700625,496875,265000,225625,241875,654375,40625,200625
1797,2017-07-11,2017,7,6398125,2278125,701250,709375,678125,446875,243750,217500,232500,651250,40625,197500
1798,2017-07-12,2017,7,6366250,2278125,716875,722500,599375,463125,241875,213750,216250,681250,41250,188750
1799,2017-07-13,2017,7,6216250,2278125,720000,651875,589375,489375,223750,201875,187500,659375,32500,180000
1800,2017-07-14,2017,7,5995000,2278750,708125,553750,591875,488125,177500,188125,173125,641875,31875,160000
1801,2017-07-15,2017,7,5912500,2273750,695625,641250,623125,450625,125000,185625,110625,611875,34375,159375
1802,2017-07-16,2017,7,5873750,2270625,729375,663125,575000,418750,131250,180000,91875,630625,23125,158750
1803,2017-07-17,2017,7,5710000,2266875,731250,563125,544375,411875,118125,158125,93125,641250,19375,160625
1804,2017-07-18,2017,7,5525625,2261250,721875,518125,543125,430000,99375,138750,89375,615000,22500,85625
1805,2017-07-19,2017,7,5409375,2254375,690000,463750,532500,426875,106875,130625,110625,595625,18750,77500
1806,2017-07-20,2017,7,5356875,2235625,700625,535000,497500,375000,85625,111250,71875,604375,21250,118750
1807,2017-07-21,2017,7,5245000,2225625,715625,503750,483125,336250,70625,120625,85000,578750,24375,98750
1808,2017-07-22,2017,7,5187500,2241875,698750,539375,460625,341250,87500,108750,55625,540625,17500,95000
1809,2017-07-23,2017,7,5289375,2213750,726875,578125,476875,368125,93125,118750,73125,533750,17500,85000
1810,2017-07-24,2017,7,5146875,2246875,700625,488750,477500,359375,89375,118750,64375,513750,11875,73750
1811,2017-07-25,2017,7,5243750,2250625,706250,530000,446250,352500,108750,141875,98750,530000,5000,71250
1812,2017-07-26,2017,7,5034375,2241875,705000,423125,444375,337500,110000,146250,70625,495625,1250,58125
1813,2017-07-27,2017,7,5028125,2252500,730000,411875,428750,353125,111875,136875,76250,478125,1250,47500
1814,2017-07-28,2017,7,4977500,2267500,711250,375000,452500,353750,110625,121875,79375,481875,5000,16875
1815,2017-07-29,2017,7,4923125,2262500,694375,320625,459375,340625,106250,139375,98125,486250,2500,12500
1816,2017-07-30,2017,7,4846875,2253750,643750,360000,441250,326250,101875,155625,60625,492500,0,7500
1817,2017-07-31,2017,7,4796875,2243125,656250,301250,435000,335000,94375,153125,81250,485625,625,8750
1818,2017-08-01,2017,8,4581250,2188750,576250,298750,436875,316250,89375,138750,46875,474375,1250,10000
1819,2017-08-02,2017,8,4602500,2165625,553750,336875,420625,306875,93750,145000,69375,496875,0,13125
1820,2017-08-03,2017,8,4522500,2181875,578750,346250,376250,305625,79375,132500,48750,463125,0,8125
1821,2017-08-04,2017,8,4481250,2198125,598125,283125,366875,304375,76250,145000,56250,435625,0,13125
1822,2017-08-05,2017,8,4413750,2173125,579375,254375,379375,298750,83125,144375,46875,429375,0,24375
1823,2017-08-06,2017,8,4312500,2147500,512500,221875,375625,293750,93750,150625,50000,450000,625,16250
1824,2017-08-07,2017,8,4295000,2153750,509375,230625,371875,305625,97500,136875,51250,425000,0,12500
1825,2017-08-08,2017,8,4264375,2190000,453750,238750,346875,305625,96875,121875,47500,453750,0,6875
1826,2017-08-09,2017,8,4271250,2173750,456250,265625,363750,306250,97500,130000,50000,423125,0,5000
1827,2017-08-10,2017,8,4233750,2185000,424375,254375,390625,309375,98125,123125,33125,405625,0,6875
1828,2017-08-11,2017,8,4153125,2171875,392500,246250,397500,310625,91250,89375,31250,414375,0,5000
1829,2017-08-12,2017,8,4129375,2158750,418750,250625,382500,293750,89375,104375,30625,395625,0,4375
1830,2017-08-13,2017,8,4110625,2134375,411250,263125,376875,281875,93125,111250,34375,402500,0,1875
1831,2017-08-14,2017,8,4086250,2184375,403750,236250,323125,273125,90000,109375,39375,422500,0,3125
1832,2017-08-15,2017,8,4042500,2162500,358125,231875,352500,282500,73125,101250,33750,438125,0,5625
1833,2017-08-16,2017,8,3940000,2162500,314375,201250,358125,271250,45000,102500,38125,440625,0,5625
1834,2017-08-17,2017,8,3795625,2084375,298750,154375,371250,263750,36875,106250,41875,428125,0,6250
1835,2017-08-18,2017,8,3765000,2111250,285000,171250,337500,251250,38750,114375,54375,393750,0,7500
1836,2017-08-19,2017,8,3829375,2133125,309375,215625,325625,247500,36250,121875,40000,391250,0,8125
1837,2017-08-20,2017,8,3720625,2018125,301250,205625,360000,241250,36875,124375,37500,380000,0,10625
1838,2017-08-21,2017,8,3648125,1961875,333125,216250,353125,232500,36875,115000,38750,346875,0,13750
1839,2017-08-22,2017,8,3505625,1919375,310000,195000,317500,225000,36875,111250,36250,338750,0,12500
1840,2017-08-23,2017,8,3500625,1905625,278125,208125,306875,226250,41250,116875,40000,365000,0,11875
1841,2017-08-24,2017,8,3390625,1875000,266875,203125,290625,230000,36250,90000,35625,351250,0,8750
1842,2017-08-25,2017,8,3283750,1915625,242500,198750,218750,225000,36250,86875,32500,318750,0,8750
1843,2017-08-26,2017,8,3290000,1918125,299375,170000,194375,230000,30000,81875,36875,318125,0,10000
1844,2017-08-27,2017,8,3248125,1806250,304375,191250,213750,224375,22500,97500,40000,338750,0,8125
1845,2017-08-28,2017,8,3156875,1734375,301875,183125,210625,221250,25000,86250,46875,336250,0,8750
1846,2017-08-29,2017,8,3079375,1697500,291875,173125,228125,207500,25000,61875,44375,338125,0,10000
1847,2017-08-30,2017,8,3056875,1701250,285000,151250,235625,205000,23750,56875,51250,334375,0,11875
1848,2017-08-31,2017,8,3056250,1667500,293125,165000,225625,195625,20000,65625,50625,355000,0,14375
1849,2017-09-01,2017,9,3025000,1656875,293125,178750,213750,192500,18125,63750,50625,345625,0,11875
1850,2017-09-02,2017,9,3091875,1605625,325625,238125,222500,196875,18125,68125,50625,353750,0,11875
1851,2017-09-03,2017,9,3245625,1703125,350625,242500,267500,199375,13125,50000,51875,355625,0,11875
1852,2017-09-04,2017,9,3415625,1861250,369375,224375,276250,196250,10625,41875,53125,368125,0,11250
1853,2017-09-05,2017,9,3231250,1752500,338750,201875,245000,199375,10625,55625,53750,360625,0,13125
1854,2017-09-06,2017,9,3321250,1885000,350000,179375,205000,200000,11250,53125,43750,378125,0,15625
1855,2017-09-07,2017,9,3365625,1930625,358125,190000,181875,200000,18125,36875,38750,389375,0,20625
1856,2017-09-08,2017,9,3264375,1836875,361875,192500,178750,202500,16875,15000,36250,402500,0,20625
1857,2017-09-09,2017,9,3130000,1623125,375625,198750,213125,209375,12500,9375,52500,415000,0,18125
1858,2017-09-10,2017,9,2881250,1468125,350625,156875,215000,205000,10625,5625,53125,400625,0,15625
1859,2017-09-11,2017,9,2894375,1478125,370000,182500,190000,192500,6875,9375,43750,403750,625,16250
1860,2017-09-12,2017,9,3039375,1583125,368125,202500,192500,198125,8750,9375,43125,414375,0,17500
1861,2017-09-13,2017,9,3368750,1880625,366875,203125,207500,206250,10000,7500,45625,423750,0,16875
1862,2017-09-14,2017,9,3638750,2073125,365625,204375,248750,230000,11875,11250,45000,434375,0,13750
1863,2017-09-15,2017,9,3677500,2096875,363750,215625,253750,245625,14375,11250,44375,418125,0,13750
1864,2017-09-16,2017,9,3808125,2125000,411250,226250,286250,243750,17500,4375,40625,435000,0,16250
1865,2017-09-17,2017,9,3856250,2113750,416875,224375,326875,236875,16875,13750,56250,435000,0,15000
1866,2017-09-18,2017,9,3862500,2141250,416875,212500,322500,236250,18125,3125,51250,438750,0,19375
1867,2017-09-19,2017,9,3862500,2121250,400625,208125,341250,240625,18750,10000,58750,445625,0,16250
1868,2017-09-20,2017,9,3862500,2095625,391875,200000,325000,233750,25000,20625,71250,480625,0,18750
1869,2017-09-21,2017,9,3871875,2116250,392500,184375,300625,243750,28125,26875,72500,482500,0,22500
1870,2017-09-22,2017,9,3803750,2066250,388750,178750,302500,240000,36875,18750,74375,475000,0,22500
1871,2017-09-23,2017,9,3816875,2063750,383125,177500,301250,242500,38125,23750,78750,484375,0,22500
1872,2017-09-24,2017,9,3889375,2099375,381250,175000,305000,257500,43125,28750,79375,496875,0,22500
1873,2017-09-25,2017,9,4016250,2154375,388125,185625,340000,275000,48750,21875,75000,503125,0,21875
1874,2017-09-26,2017,9,4105625,2190000,390000,210625,382500,299375,46250,23125,72500,468125,0,22500
1875,2017-09-27,2017,9,4256250,2210000,402500,240000,396250,298750,50625,28750,76875,498125,0,22500
1876,2017-09-29,2017,9,4367500,2230000,400000,251250,463125,338750,58125,18125,48750,536875,0,22500
1877,2017-09-30,2017,9,4409375,2229375,398125,260625,480625,323125,53125,16875,54375,570625,0,22500
1878,2017-10-01,2017,10,4423750,2229375,406250,270625,486250,305625,58125,16250,50000,580000,0,21250
1879,2017-10-02,2017,10,4449375,2187500,451875,263750,491875,304375,73125,13125,55000,586250,0,22500
1880,2017-10-03,2017,10,4455625,2186875,479375,244375,491875,305625,65625,21250,61875,573750,0,22500
1881,2017-10-04,2017,10,4402500,2175625,492500,231875,500000,305625,47500,22500,73125,529375,0,19375
1882,2017-10-05,2017,10,4431250,2205625,495625,219375,515000,319375,55625,25000,75625,503125,0,16250
1883,2017-10-06,2017,10,4554375,2210000,502500,220625,533125,320625,86875,29375,90000,543125,0,16875
1884,2017-10-07,2017,10,4695000,2235625,508125,234375,559375,322500,100000,34375,98125,583125,0,18125
1885,2017-10-08,2017,10,4866250,2246250,512500,266875,586250,379375,90625,35625,104375,623125,0,21250
1886,2017-10-09,2017,10,4965000,2250000,541250,278750,590000,376875,106875,39375,111875,646250,0,22500
1887,2017-10-10,2017,10,5006250,2261250,566250,283125,583125,360000,123750,41250,117500,647500,0,22500
